Hybridization REF	TCGA-A2-A04R-01A-41R-A109-07
ZFP106	-0.11125
ZNF347	-1.4554
GTF2E1	0.341
RY1	-0.467833333333333
ATAD2B	1.52425
ARHGAP17	-0.7357
KCNIP3	0.126
SFPQ	0.0939999999999999
GFRA4	0.9265
AKR1B10	-3.085
TIGD6	1.476
RGS16	2.077625
URB1	-0.2595
OR4C46	0.254166666666667
TOP3B	-0.856
NFATC4	1.818
CA14	-3.33425
BMPR1A	0.500333333333333
SNRP70	-1.267625
PRL	-0.382416666666667
C6orf130	-0.564
STAG2	0.28625
CD55	-0.678571428571428
RPS23	-1.928
SSX2	-1.294
FDPSL2A	-0.503
FBXO27	-1.315125
SYNGR3	-1.0325
TMSL3	1.048
EML1	-0.3545
NUP93	-1.26783333333333
SMAD3	-0.6607
KIAA1189	1.09516666666667
HNRPUL2	0.919666666666667
TBC1D12	1.82416666666667
C16orf24	2.07025
MRVI1	2.1115
ZNF581	-0.0211666666666667
ELOVL3	-0.9095
OR51Q1	0.18275
CACNB3	0.7855
GALNT13	-0.409
C10orf84	1.3415625
NEDD4	0.0257
SPO11	0.24
OR5AU1	0.2145
NEK4	0.418214285714286
PRKAR2A	0.276333333333333
IHPK1	0.219333333333333
ATP6V0B	0.7345
CACNA1E	3.3355
CEACAM8	0.840833333333333
PEX14	-0.856
FLJ12993	-1.697
ZBTB38	0.831666666666667
PCTK2	0.948333333333334
LRRC16	0.0595
FBLIM1	0.07075
FYCO1	0.95
RP5-1022P6.2	-0.796166666666667
CMTM1	0.4245
PLTP	-0.808666666666667
RAPH1	1.463125
DOCK8	-0.7215
EZH2	-1.1324
SLC25A1	-0.7865
PLEKHB1	0.1269
GRB7	1.0661
ZFP37	-1.3675
MRPL33	0.179
PELO	-0.28675
ARMC1	0.0266363636363636
C9orf27	0.1005
FLJ25778	0.917
C9orf37	-1.39183333333333
TMEM66	0.682
SPRN	1.3105
HBEGF	0.333375
PI4KA	-0.194
LEPRE1	-0.8
POU2AF1	-3.551
MRPL12	0.867333333333333
REP15	-0.178
ZC3H3	0.97175
RASAL1	-1.4975
DDAH1	1.185875
ACBD5	0.496375
TMC2	0.0965
CCDC137	0.431
SAMD13	0.566833333333333
UGT2B15	-3.53216666666667
TIPARP	1.43525
DNASE1L3	1.06925
TRIM72	0.0206666666666667
DBX2	1.14
IPO8	-0.03775
C21orf88	0.0893
MAP3K14	0.0875
LOC51233	0.582833333333333
GGTLA4	0.4635
PDE6D	-0.2995
ZNF117	-0.0845
CLK2	-0.436
NKRF	-0.03125
TNFSF15	-0.6824
DUSP2	-0.89825
SECISBP2	0.1163
GABRR2	-0.06
PPAP2C	1.9225
LOC51145	0.0883333333333333
PAG1	-0.88725
PIK3C3	-0.2605
GNG10	-0.3135
APOL4	-0.550333333333333
ANKRD28	-0.77975
STMN3	0.3344
RAB14	1.9021
CDK2AP2	-0.00925
HDDC3	0.133
COMMD7	0.191625
CXXC1	-0.7975
HMCN1	-1.13333333333333
CD40	-0.1615
DYNC1LI2	-0.1825625
GDI1	0.5115
LOC646938	-0.50575
VSNL1	-2.7815
PIH1D1	-0.0745
RAET1G	-0.867
KRTAP5-9	0.067
EFTUD2	-0.00175
ZNF311	-0.642833333333333
ATP6V1G3	0.345
OR2W3	-1.0135
SCN4A	0.37875
MED10	-1.03225
FAM135A	-0.5595
ARHGAP4	-2.859
EHMT2	-0.246
UFD1L	-0.2785
ERMP1	0.5855
MAG1	-1.53216666666667
THAP8	0.992333333333333
HACE1	-0.9585
FAM82C	0.273333333333333
C3orf20	0.2945
UNC84A	-0.00616666666666667
SCD5	-0.523214285714286
LASS6	3.721875
LSG1	0.20875
MAL	-5.01325
GPR22	0.582
WDR5B	0.66775
ACTRT1	-0.0165
C17orf60	-1.19716666666667
GRIN2C	0.4726
ARMC8	-0.00100000000000002
SLC47A1	-0.0293333333333333
DMPK	0.05075
DHRS13	0.441166666666667
SMC1A	0.106833333333333
KRTAP17-1	0.3065
SMYD5	-0.7205
TUSC2	1.02475
CRHR2	0.583
KIR3DL2	-0.144
CCDC104	0.51075
ATP2C1	0.708
CROT	2.42525
PABPC3	-0.0145
EGR1	-0.485833333333333
THSD1	0.14775
KHK	0.433
SLC12A2	0.8370625
CD58	-1.0195
STOX2	-1.40533333333333
CCDC76	-0.8931
CCDC48	3.02575
DNAH1	-0.570833333333333
ZIC4	-0.671625
OR1G1	0.144
PSMC6	-0.0943333333333333
PROKR1	0.4355
ABCB1	-1.03575
TRAT1	-3.202
LLGL1	-0.0625
MTF1	1.524
USP54	0.80925
PAGE2B	-1.492
ITGB7	-3.7075
CCDC81	-0.1545
LOC149837	0.088
SCUBE1	-0.384
ZSCAN10	2.4425
HUWE1	0.286785714285714
CDH17	-1.296
CD180	-0.54975
IL17A	0.19875
TMPO	-0.56175
KIAA1524	0.539166666666667
HDGFRP3	1.03633333333333
OXCT1	-0.954636363636364
RRAS2	-1.3705
LTBP2	2.356125
SV2B	0.123166666666667
CYP2A6	2.429125
PKD1L2	-0.867
PPM1M	0.40175
FLJ22662	0.118
ZNF502	-0.477
GP6	-1.05275
CRYBA2	-0.564
LEF1	-0.8691
CTPS	-2.22057142857143
EYA1	-2.99783333333333
EPS8L1	0.856
MAPK14	-0.218
SERPINB2	-4.965
GTF2F2	-0.709166666666667
ZNHIT4	-0.0645
PLA1A	-0.077
C20orf114	3.96175
HPR	-4.464
C18orf2	-2.77133333333333
SATB2	-1.1105
KCNJ9	0.0215
MGC157906	0.366
MOCS3	-0.4785
C17orf71	1.134
PPHLN1	0.3629
HIST1H2BN	1.590625
RAPGEF1	-0.260625
MAP3K8	-0.16575
DLG4	-0.221333333333333
STC1	3.11833333333333
CDGAP	0.589
DDX26B	-1.8755
LOC150223	-0.81725
CPSF3	-0.773833333333333
TMEM14A	0.76825
MYH3	-3.0955
GPKOW	0.16625
SULT1A1	-0.851
SPON1	2.6852
YY1AP1	0.2615
RAB23	0.477
PLA2G4A	-4.91025
MAPRE3	0.34525
ZNF516	1.22071428571429
GGPS1	0.53425
EXOC3L2	0.436
C19orf42	0.5263
MAP2K2	-0.154833333333333
HIST1H2BB	0.9105
RNF19B	0.722166666666667
C6orf128	-0.417166666666667
TLR8	1.00825
PCDHA9	0.4585
CARS2	0.105375
CLUL1	2.403
RHAG	-3.84633333333333
UNK	1.126
EXOC8	1.436
C9orf95	1.2295
C14orf143	0.594833333333333
MAML3	0.46325
LDHA	-2.07125
MRPL20	0.051375
KLHDC6	0.270333333333333
ATP5S	-0.463833333333333
C8orf55	0.8245
PHF19	-1.35675
KRTAP13-4	0.528
TTC5	-0.23225
XKR5	-0.2955
SILV	-4.37533333333333
TEX28	-0.355
TCTN1	1.784
CX40.1	0.30375
PPP2R5C	-0.368375
C12orf30	-1.69566666666667
CAPG	2.9405
MPZL1	0.60765
ARSB	-1.15833333333333
TDH	-2.34175
WASF4	2.167
TSSK3	-0.7075
7A5	-0.392
CRISPLD1	0.216625
MAD1L1	-0.582833333333333
SPIN4	0.321166666666667
AMPD1	-0.159
DPYSL5	0.1085
INPP1	-0.374
ANKRD11	-0.857555555555556
NPAS4	-0.1425
GCET2	-0.3567
RNASE9	0.023
GUCY2D	0.200833333333333
CCDC98	-0.5745
FGF4	-0.6045
CPM	-1.32366666666667
SLC26A4	-1.8475
PLD5	0.1925
FAM59A	-0.1953
FBXO5	-2.00711111111111
SIPA1L1	0.2125
DPYS	0.2365
ATG4D	0.478
TGM3	0.3035
MTCH1	-0.624875
HK1	0.447928571428571
CDC26	-0.39225
GALNT12	-3.4715
LOC339229	0.597
MRPL35	-0.1135
ORC4L	0.51725
TNKS	0.105571428571429
C2orf24	0.412666666666667
ZNF553	0.7105
GGTLA1	3.7902
ZNF497	0.4385
CDY1B	0.57425
SLC30A4	0.92125
TUB	-0.19775
ARHGEF18	-0.26875
ARRB1	0.9665
KCNK1	-2.654625
EREG	-3.5758
SCAMP5	-0.0325
RUNDC3B	1.431
ADAMTS20	0.331
IL17RB	3.65275
FLJ20323	-0.75825
MCAM	0.131875
POLR3E	-0.55975
AQR	0.202
IPMK	0.9205
CDCA7	-4.729625
CAMP	3.82575
GRHL3	-1.0785
ADAMTSL2	0.928333333333333
CLMN	1.53683333333333
SSTR3	0.4875
MAGEA5	-2.38383333333333
OVOL2	4.81075
JMJD1B	-0.2
RBL2	-0.4686
PYGO2	1.07975
PPP1R10	0.335666666666667
CSE1L	-0.209666666666667
LCA5	0.45125
RDH16	1.21075
ASRGL1	-2.4795
TOM1	-0.1545
PTX3	-5.97175
TTC15	0.64775
SCGB3A1	3.36383333333333
MRPL50	-1.5855
RCAN3	0.712125
SLC26A11	2.24125
STYX	-0.0963333333333333
CINP	0.44425
MARCH7	-0.6005
PFKM	-1.03716666666667
SGMS1	0.762166666666667
RIOK3	-0.2255
C1orf110	0.3405
CES7	0.002875
LOC440248	-1.63175
PPP1R12C	-0.394
C10orf27	0.815
ATG9A	-0.4325
MRPS26	1.211375
TMEM40	-0.88825
ELP3	0.0542
ZNF787	1.1822
HIAT1	0.122
C8orf34	0.428166666666667
MGC4655	-0.224
PELI1	-0.310333333333333
PPT1	-0.0656
SLC35C2	-0.246833333333333
C6orf125	0.89625
MUC4	-1.496
RFC4	-1.80942857142857
GNB2	0.0886666666666667
NUP50	-0.487642857142857
SULT4A1	-2.453
C7	1.837125
CCDC130	0.155166666666667
ARRDC4	-0.3535
RQCD1	-0.8035
GLYCTK	-1.14225
AYTL2	-1.97627272727273
MTUS1	1.4467
LEMD3	1.2165
PLEKHF2	1.55875
HOXA7	0.037375
GTF3C2	-1.542
DYNLRB2	2.52525
CNOT10	-0.03575
MR1	-0.335166666666667
FFAR1	-0.11325
PRIC285	0.15925
SLITRK6	0.868
LIX1	-1.8387
UBE1L2	-0.797833333333334
F8	-0.43975
ACHE	-0.088
KPNA5	-1.1875
TNFRSF12A	-0.486333333333333
EGR3	1.5155
SERPIND1	-3.2225
OASL	1.80525
IFRD1	-2.310375
WDFY1	-0.210166666666667
ZNF267	-0.9925
ACCN5	0.029
ZBTB6	0.8385
PPP1R3A	0.5445
PRRT3	1.64075
FBXL19	-0.961
TXNIP	0.393214285714286
ACTN2	-1.45275
ATG9B	-0.66125
C9orf117	1.165875
IL27	0.166
RPL36AL	0.321833333333333
KLK15	0.0625
CHAD	1.256
RAP2B	-0.4653
HEBP2	0.29175
ZNF342	-0.041
CAMK2G	0.0185
TLR3	0.65325
FGF14	-0.16125
HMGB2	0.292375
TRPM5	-0.0218333333333334
OR5M11	0.153
KIF3B	0.798368421052632
PRICKLE2	-0.11875
MTMR9	0.625125
C3orf27	0.09225
GLRA3	-0.0798333333333333
NSDHL	-0.0946666666666667
TMEM32	-0.4095
POLR2D	-1.06491666666667
MYADML	0.3805
C9orf114	-1.0785
MRGPRX1	0.149
TOPORS	0.75125
CLDN19	-0.06925
C1QL4	-0.248
RNF165	0.004
DHRS9	-0.441
DNAH2	-0.7275
FXR1	-1.0745
ZMYM3	-0.886625
CASP3	0.810166666666667
FAM120C	0.132375
SCLY	-1.52875
CA7	0.0645
ENTPD5	1.1375
ZNF461	-0.1525
PDIA5	-0.596
C1orf19	0.220666666666667
TMEM67	0.5385
KCTD20	-1.25475
WDR47	0.672
FLJ38723	0.538
KLRF1	-0.574333333333333
TAS2R16	0.658
CLDN12	-0.0125
PRKCE	1.4895
UBXD4	-0.65225
ITGAM	1.169
GLT8D3	0.483
WDR31	0.4649
RGS2	0.55675
OR51L1	0.55
MST1R	-1.30525
KIAA1737	1.707
OR4A5	0.2415
GLIS1	-1.74816666666667
PTMA	0.665285714285714
NAPA	0.9925
PRDM11	0.59525
LIPF	0.088
DIRAS3	0.822
ASGR2	-4.08225
C1QTNF4	1.058
PIK3R4	0.808166666666667
ARMC3	1.8565
NDUFV3	0.303
BTBD3	-0.227333333333333
PPP1R2	0.06375
UBE2NL	-0.668
FOSL2	0.268285714285714
FAM119A	-1.096
TUBA4A	-1.5929
KRTAP12-1	0.9615
SFRS2	-0.1875
RHPN1	0.2177
EEF2	-0.676666666666667
ZDHHC11	-0.0426666666666667
EPHA3	-1.659
RBM12	0.3395
H2AFJ	2.61841666666667
EDIL3	3.222
KIF26A	-1.851
SERGEF	-0.363
B3GALT4	2.7155
LOC90925	-0.211666666666667
OSCAR	-0.366875
NPFF	-0.7535
DEDD	0.477625
TMEM155	-1.1155
PTPN1	2.36525
SCYL2	0.314333333333333
SKAP1	3.32
LEAP2	-1.56683333333333
GADD45G	1.917
IFITM3	0.820875
PILRB	-1.30233333333333
SLU7	0.1089375
DSC3	0.23125
DNMT3L	-0.909
PAPD5	1.719625
B3GNT3	-1.727
LHCGR	0.107
MSL-1	1.47925
UBE2S	-0.48
SAP130	0.258
ANAPC11	2.526
MAGED4B	-2.388
ATP6V1B2	-0.0408333333333333
C14orf179	1.42525
CAPZA1	-1.567
CDYL2	0.5635
GLRX3	-0.370166666666667
LOC136288	-0.9235
MOBKL1A	-0.8075
HTR2B	2.578
CRYGD	0.0478333333333333
NUS1	-1.5545
PGRMC1	0.2275
MYOM2	0.37425
FLJ39653	-0.92
CHM	0.2005
OR5M8	0.4085
ZNF619	-0.499
FAM105A	-1.2005
CCNL1	-1.071875
NAP1L3	-0.4285
C10orf57	1.63116666666667
B3GALNT1	2.1775
CSN1S2A	0.00950000000000001
TCP10L	1.28225
GDAP2	-0.3435
DMKN	-1.5885
COX6B1	1.0295
DNASE2	0.692833333333333
MSH5	-1.681
LGMN	-0.187125
USP31	0.337
OR13C8	0.699
SDCBP	-0.4964
NUDT11	-2.71333333333333
PYGL	0.112
SNPH	-0.293833333333333
B3GNT4	-1.5255
MIZF	-1.2764
NUBPL	-0.589125
NOD1	-0.5395
CDH22	-0.099375
NUBP1	0.168
DSCAM	-3.7365
DGKI	-0.284
FAM136A	-0.975
AKAP1	1.03833333333333
SLC16A6	1.9435
RIN3	-0.606
PSG2	-0.417
DIP2B	-0.5275
PSORS1C1	-0.3091
KIAA0495	-2.337
FLJ90709	-0.284166666666667
LPA	-0.299333333333333
PIGA	-0.795833333333333
LY75	-0.103333333333333
UTS2	-5.325
RREB1	-0.775375
GALNACT-2	0.2222
MGC3196	0.41925
FLJ31568	1.2165
LPHN1	-0.59925
SP1	0.78325
TOX4	0.5335
HSPA9	-0.6433
APOBEC1	1.071
SLC35E4	-0.3605
LSM5	-0.76825
SURF1	0.7475
ZBTB1	-0.483
GTF2F1	-0.405375
RPS15A	-0.176642857142857
DUSP21	-0.0131666666666667
GINS4	-2.21416666666667
MYO15A	-0.402166666666667
GIMAP7	2.77475
MGC13379	1.0515
ATP6V1E2	-0.4105
UTP3	-1.01425
HNRPA3	-0.3674375
MT4	0.423
C14orf155	-0.2105
U1SNRNPBP	0.37325
CKLF	-0.806833333333333
PLEKHN1	1.18316666666667
MBNL1	-0.580666666666667
NUP160	-1.3045
ACSM2A	-1.88225
LOC129881	0.73575
KIAA1529	-0.8345
FLJ22639	-2.04
HAND1	-1.6525
GSX1	0.2645
FGA	-4.199125
SERPINB1	0.0255
ZNF642	0.40075
IGFBP1	-7.9345
SLC1A1	-0.902
DHX57	-0.564875
ZNF766	0.7265
PTPN21	-0.5805
GDPD3	0.363833333333333
PNPLA5	-0.0625
TBR1	0.154
FAM116A	0.60475
IQGAP1	0.891125
FOS	0.107125
ZNF226	0.074
FIGNL1	-0.585666666666667
C14orf1	-0.141
ZMYND17	-0.8435
PUS7	-0.8775
TUBB6	-1.11525
KCNQ2	-1.14525
MARCH6	0.0964166666666667
CCDC33	0.2855
PRODH	-2.0555
RBM11	4.97525
EPHA6	0.028125
SLC43A1	-1.4325
LOC196541	0.25475
NTN1	0.530333333333333
ING4	-0.11725
PCDHB10	-0.35975
DPH2	-1.31166666666667
SPACA4	0.635
FBXL21	-4.078
DIAPH1	-0.796333333333333
ZNF71	-1.155
CEP76	-0.016
CORO1A	-1.62625
RRM2	-2.3395
EDG4	1.3965
OS9	-0.324166666666667
SLC4A1AP	0.09375
COG5	-0.6025
COPS8	-0.1825
NGLY1	-1.47875
NCBP2	-0.388875
C17orf42	-0.453333333333333
GPSM3	0.74275
SIL1	0.819833333333333
ASB6	-0.6995
SMAD5OS	0.386
UNC93A	-3.2285
A1BG	1.278
C21orf62	0.201
FMO5	-2.40966666666667
ATRIP	1.359
CEBPG	0.673333333333333
C7orf38	0.4605
TNFRSF1B	-0.418
CLEC1A	0.908666666666667
IQSEC1	-0.292375
PATZ1	1.3121
RBM22	1.454625
BAG2	-2.6245
PAQR5	-0.4055
C9orf127	1.4623
THNSL1	-0.61075
SHROOM3	3.489
JAM2	0.55475
SNRPN	-1.3255
ALX4	0.1035
CACNA1S	-0.03
FAM130A1	1.72175
CORIN	2.374
CD300LB	0.8965
PLEKHG6	0.299
LRRC40	-1.43025
PCLKC	-1.02925
PCDHB16	-0.165333333333333
WNT2B	-0.714166666666667
ASNS	-1.72677777777778
MRPL49	-0.4135
FLJ46111	-0.5545
ISG20	0.1485
SMU1	-0.478833333333333
CASZ1	0.6465
POLR1D	0.149833333333333
GIN1	0.03425
SNAG1	-0.00316666666666667
ANKRD29	1.11625
CDKN2AIP	0.4955
KRR1	0.7305
CXCL1	-3.745
EPM2A	-1.3112
PC	-0.409666666666667
DEFB127	0.2085
PDZRN4	0.694333333333333
FAH	0.134375
OR51E1	2.072
CDC2L6	-0.525166666666667
DNTTIP1	0.23875
PAX8	0.2115
TMEM116	0.56325
C1orf150	0.2625
PRO2012	0.40725
MRPL40	0.315
BEX1	-3.4577
SLC2A4	-1.62566666666667
PKMYT1	-0.2365
FEZF2	-0.406666666666667
SLC26A9	-1.82375
MAP2	0.5875
LYL1	-1.3955
SLC25A19	0.101166666666667
NOS3	-0.416
ZNF34	1.73433333333333
TMPRSS11F	-0.61025
FAM43A	-1.37425
FCRL4	0.628833333333333
KLF14	0.2625
FLRT2	-1.37516666666667
WRN	-1.1195
SDF2	0.9824
KRT8P12	-0.5985
C6orf195	0.217
C9orf125	-1.46983333333333
DZIP3	1.923875
RIT1	0.504833333333333
SCML1	-0.3425
RHBDF2	0.24425
OR2G3	0.1225
REXO1L1	-0.1485
MAP3K7IP3	-0.577875
C3orf57	-3.9505
FBXW11	-0.0575
ETAA1	-0.5835
C14orf131	-0.0982
AKT1S1	-0.324
SLC12A5	-1.51825
C9orf164	0.68875
NRIP3	1.769
NOS1AP	1.38575
TMEM121	1.693
SAP30BP	0.7326
DGCR6	0.95325
WDR76	0.1195
FAM82B	-0.331916666666667
LOC606495	-0.9205
MAP9	2.86266666666667
BCDIN3D	0.698
CXorf36	3.14883333333333
DSCR3	-0.5857
ZFAND3	0.326125
C7orf43	-0.015
SPSB3	0.887
C19orf19	0.66625
FAM133A	-2.5305
C12orf25	0.46775
SLC39A3	0.025125
DISP2	-1.335
PI4KAP2	-1.558
MKRN3	-1.6195
ADAMTS13	-1.406125
CBLN3	0.1638
TTYH1	-1.15033333333333
C3orf18	-0.06275
FLJ13236	-1.4225
ZMYND12	0.41175
C18orf25	0.946625
GLB1L3	-1.624
ATP13A5	0.7595
RANBP10	-0.65525
CD96	-2.5324
DENND1C	-1.899
RBMS3	0.1043
SLC41A3	0.367166666666667
DGCR6L	0.82475
TMEM128	1.22216666666667
CSNK1G3	0.922285714285714
MOBKL2C	0.137125
TSPAN6	-0.878
MATN2	-1.8751
MSL2L1	0.8375
ST6GALNAC2	2.32033333333333
FGFBP2	-0.6815
FGL1	-6.82266666666667
MPP3	-0.0583333333333333
ARHGEF6	1.03633333333333
TGFBR2	-0.63225
ACMSD	1.45625
IL33	2.0615
C9orf5	-0.582
DEAF1	0.3792
AMN	1.003
DEFA6	0.04275
RNF212	-1.09625
METT5D1	0.274333333333333
CIB1	1.287
TSSK1B	0.03375
KIAA1727	2.33825
ZNF680	-0.421833333333333
LOC399900	-1.4575
LOC152217	0.162
CTNNAL1	-3.5785
CIT	-0.4035
TLE6	1.4545
ZNF607	-0.51675
HERC4	-1.11316666666667
DRAP1	0.0463
PEMT	-0.059
C10orf111	-0.945
ZNF575	2.13325
KCTD7	0.04775
MYO1F	-0.216375
LOC285382	-0.0705
RAB11A	0.6171
PLCD3	-0.1595
C15orf28	-0.532
PTBP2	-1.001375
CTB-1048E9.5	0.022875
C19orf60	0.304333333333333
C7orf25	0.158666666666667
SETD7	0.752125
HOXB9	-4.295
VANGL1	0.3498125
CHAF1B	-1.44725
NDUFA3	1.51125
KIAA1328	1.217
SHARPIN	0.970625
TTC23	-0.92875
UGP2	-0.0585833333333333
ANKIB1	1.3662
CIRBP	1.84457142857143
SEC14L4	-3.37116666666667
OVCH1	-0.367
VPS52	-0.23225
FAT	-1.337375
M6PRBP1	-0.2545
GPRIN3	-0.912
PPM1F	-1.28783333333333
TSR1	-1.596
CCDC85A	3.296
PCSK5	1.16725
ZFHX3	0.381
HEMK1	-0.5201
PGBD2	-0.2725
RSRC2	-0.655833333333333
AURKC	-1.04366666666667
SCRIB	1.073375
ORM2	-4.06616666666667
FAM115A	-0.0746
FZD6	0.83475
UNC119	0.1715
GPX3	-1.0381
NOV	-1.848625
CABC1	0.065875
CDC42SE2	-0.677625
EIF2S2	-0.8119
RNF130	0.059125
CKAP5	-0.234
RP11-413M3.2	1.051
C10orf18	0.9783
TMEM93	-0.471
DYX1C1	2.353
KCNMB2	-1.810375
ANK3	2.12675
KRT5	-1.0483
CDH12	-1.74925
QRSL1	-0.842
JUB	-1.32275
SHC4	-1.735125
CCL15	1.0805
CCDC22	0.63125
SNX24	0.471
RARS	-0.389
MORC2	0.754375
FAM48A	0.35325
MT1H	-1.166
PPP1R14C	-2.97866666666667
FOXD1	-2.15185714285714
C1orf213	-2.474
AMT	-1.828
DSN1	-0.7445
PTPLAD2	1.3335
DIS3L	-0.6935
RASL11A	3.143
GPRC5B	-0.810375
FRMD7	-0.582
STRN4	0.048
KITLG	3.61418181818182
HDGF	0.37575
OR1S1	-0.214
SETX	-0.2287
DDR2	-0.027
KCTD12	0.794
LYZL2	0.1115
WDR52	0.6035
TMEM2	0.139125
ZNF579	1.779
LOC200810	0.45375
TNFSF9	-1.902
PPFIA4	-3.22575
CNIH3	0.225833333333333
MAP4K4	-1.17271428571429
ROD1	0.738571428571429
ALS2CR12	-0.0868333333333333
DOCK3	0.666666666666667
PAQR9	-3.63175
ASB17	0.362833333333333
STX16	-0.76325
FEZ2	0.160833333333333
DLAT	-0.570166666666667
KIF21B	-1.8605
CDC5L	-0.31175
TMEM119	1.41683333333333
CRIP3	-0.969
TPSD1	0.691333333333333
TEPP	0.99925
GNGT2	0.588
C21orf121	0.76275
WNK1	0.0788333333333334
FLJ10490	1.7052
OR51B5	-1.4595
LOC203547	-0.793
HAS1	-2.043
PPA1	-0.471166666666667
ST7	0.134125
C11orf46	0.4874
POPDC3	-3.73583333333333
ACOX2	0.827833333333333
ATCAY	-0.366833333333333
TM4SF19	-1.1225
MFSD9	-0.147166666666667
PDHB	0.4225
ERN1	0.2065
LCE3C	0.201
GPR111	-0.289
NOTCH3	3.14183333333333
ADAMTS5	2.48625
B3GALT1	-1.336
UGCGL1	-0.3115
FAM58A	0.559166666666667
FBXO32	1.78475
CLPP	0.204
NXPH1	-1.967
MTMR3	0.767
ATP1B3	-0.3325
TMEM16A	4.616875
HIST1H3F	1.2725
TRIM25	-0.6395
SDCBP2	1.7385
CRKL	-0.070125
HOXB2	2.497
ANP32B	-0.86975
GATM	-0.945
AP4E1	-0.07525
EDG5	0.32825
CDKN3	-0.517166666666667
CDH4	-2.4325
PGD	-2.048
RND1	0.0925
GAD1	-3.5942
MPG	0.839375
LOC440350	0.003
ZNF133	-0.1445
SERPINB12	0.254
AMELY	-0.117666666666667
DHX36	-0.876
TNFAIP8L2	1.42516666666667
PHTF2	0.767833333333333
CCDC112	0.266
IQCC	-1.17675
HEYL	3.69716666666667
FTSJ2	-0.472666666666667
APPL1	1.6875
RAB43	-0.433357142857143
OR10G2	0.322
WAC	0.642833333333333
ADCY9	0.877125
RUNDC2B	0.821166666666667
PYCRL	1.3337
AGPAT7	-0.730166666666667
SLC22A9	-1.26833333333333
CDKAL1	-1.0295
PDYN	-0.692333333333333
C20orf74	-0.7405
MTMR11	0.99125
VAV3	2.37058333333333
DAPL1	4.504
STXBP3	0.1325
EIF3G	0.059
ARHGAP22	-1.83125
NPFFR1	0.414
NPC1	-0.102833333333333
ALDH9A1	1.47016666666667
ZNF600	-0.019625
ZNF678	-0.1535
RASSF1	0.0785
ADD2	-3.0195
PITPNB	0.270625
PKD2L2	0.437
LRP11	-0.36625
CDKL1	-0.579
SMEK2	0.213
PRODH2	-2.90966666666667
C11orf54	-0.765833333333333
SFRS11	-1.26033333333333
IL7	-1.1375
ALS2CR16	2.551
BTG3	-1.77183333333333
PAK2	-0.230333333333333
RP11-679B17.1	0.235
GATA4	-1.67883333333333
ATP2B1	-0.73025
LOC130940	0.758
C1orf172	2.04383333333333
ATF7IP2	-3.35375
SLC25A43	0.164
CENTG3	0.0550833333333333
IGF2BP1	-4.0045
FCHSD1	0.009
CAMK2N2	2.69933333333333
ELAVL3	-0.3551
NBPF15	-0.492333333333333
UBE2J2	-0.692916666666667
GNL2	-1.26125
PRR3	-0.6933
NLF2	2.14775
OR4F6	0.078
KLHL24	0.831166666666667
CCDC88A	-2.0103
SGPP1	-0.0665
C10orf11	-1.61966666666667
SLC35B4	-1.3235
UGT3A2	-1.255
ARNT2	2.8473
CBR1	-0.43
ITPR3	-0.618333333333333
TRAPPC6B	-0.588
AMZ1	2.574
ARP11	1.18925
WDSUB1	0.859
APBA1	0.772833333333333
RAB2A	0.58
C6orf162	-0.7895
HPSE2	0.19225
PLCE1	-2.409
INSL3	-0.06
DLG1	0.0731
PTPLA	-3.525
PIGX	0.660125
TFIP11	0.0218333333333333
FIBIN	2.9105
POLR2G	0.27375
GRAP2	-2.6835
DNAJB8	-0.38525
CNBP	0.315666666666667
WASF1	-1.4445
INPP5E	-1.529
HSPB1	2.3231875
TMEM167	-0.2978
CUBN	0.08525
IGF1	1.88875
ITPK1	0.5436
NAALAD2	-1.392375
G3BP1	-0.6178
NT5DC1	-0.054125
CYP39A1	-1.229
TMEM139	-0.783
POLK	-0.5663
GLULD1	-1.3885
RBM15	-0.810166666666667
AMZ2	1.1095
GDF15	-1.91516666666667
MESDC2	-0.49675
INCA	-1.04516666666667
ACY1L2	-2.07
GZMM	-1.26866666666667
PAIP1	0.48975
CACNA2D1	0.90175
STK32C	-1.57183333333333
SH3BP4	-0.8425
DEC1	0.241
PADI1	-0.681
UBB	0.4231
PON3	3.09233333333333
PROP1	0.545
ANKRD13B	0.1645
ADCK1	-0.2735
TCF25	-0.15425
SLC38A5	-2.9925
CXorf26	-0.227
C19orf39	0.35975
PPP1R13B	-0.24
ARL2	-1.086
TCL6	0.1385
TOP3A	-0.6835
SLC16A14	3.113625
FXYD6	0.724166666666667
HIST1H4E	1.09975
BBC3	1.21468421052632
UNC5A	0.0676666666666667
FAM86C	-0.0313
PI4KB	-0.1925
B3GAT1	-4.0305
SUSD2	0.243333333333333
OAZ2	0.508
NOC4L	0.3365
C10orf12	-0.14275
FADS1	-2.59816666666667
LOC144097	-0.60425
DKK2	1.8635
KIAA1949	-0.593
RHOT1	0.5696
OXT	1.212
GPR153	2.271
ARL4A	-2.03433333333333
SAAL1	-1.57425
CCDC64	0.0635
USE1	-0.159666666666667
HNMT	0.694333333333333
PCGF3	0.6980625
CYP2C19	-0.329
C20orf4	0.5505
CCDC11	1.64075
ACSBG2	-0.0445
RWDD2A	-0.9015
PALLD	2.600875
CPLX4	-0.778
LOC492311	1.53925
KPNA2	0.0205
MACROD1	0.442
TMCO3	-0.248166666666667
C15orf52	-1.09033333333333
BIRC5	0.643
PRR16	-1.2645
