Hybridization REF	TCGA-A8-A06P-01A-11R-A00Z-07
SMARCD1	-0.646666666666667
ZFP106	-0.55125
ZNF347	-0.2794
GTF2E1	0.62475
RY1	-0.222333333333333
ATAD2B	-0.054875
ARHGAP17	0.3616
KCNIP3	-0.67725
SFPQ	-0.479375
GFRA4	0.249833333333333
AKR1B10	-3.527125
TIGD6	0.6885
RGS16	1.93525
URB1	-0.576166666666667
OR4C46	0.430333333333333
TOP3B	-1.39375
NFATC4	0.9825
CA14	-4.00775
BMPR1A	0.0725
SNRP70	-0.614625
PRL	0.264166666666667
C6orf130	0.09125
STAG2	0.228
CD55	-0.395571428571429
RPS23	0.827
SSX2	-1.25416666666667
FDPSL2A	-0.76475
FBXO27	0.63775
SYNGR3	-0.313666666666667
TMSL3	1.5675
EML1	-0.9725
NUP93	-0.977166666666667
SMAD3	-0.3054
KIAA1189	1.65316666666667
HNRPUL2	0.200166666666667
TBC1D12	0.6805
C16orf24	2.07625
MRVI1	1.59366666666667
ZNF581	-0.2045
ELOVL3	0.00449999999999999
OR51Q1	-0.3375
CACNB3	0.7675
GALNT13	-0.534
C10orf84	1.33975
NEDD4	-0.0247
SPO11	0.125
OR5AU1	0.1505
NEK4	0.0192142857142857
PRKAR2A	-0.443833333333333
IHPK1	-0.0903333333333333
ATP6V0B	1.0815
CACNA1E	0.857
CEACAM8	0.133666666666667
PEX14	0.2265
FLJ12993	1.8365
ZBTB38	0.1145
PCTK2	0.426833333333333
LRRC16	0.0965
FBLIM1	0.873666666666667
FYCO1	1.32675
RP5-1022P6.2	-0.4305
CMTM1	0.460833333333333
PLTP	0.628333333333333
RAPH1	1.095875
DOCK8	0.663625
EZH2	-2.3694
SLC25A1	-1.123
PLEKHB1	-0.2396
GRB7	0.5993
ZFP37	-0.83325
MRPL33	-0.316
PELO	-0.1595
ARMC1	0.779909090909091
C9orf27	0.247125
FLJ25778	0.0315
C9orf37	-1.13616666666667
TMEM66	0.91175
SPRN	0.401375
HBEGF	-0.103625
PI4KA	-1.1585
LEPRE1	-0.0675
POU2AF1	-1.721125
MRPL12	-0.6475
REP15	0.336
ZC3H3	0.46475
RASAL1	-0.64325
DDAH1	1.99475
ACBD5	0.5775
TMC2	0.0195
CCDC137	-0.716
SAMD13	0.178333333333333
UGT2B15	-0.334
TIPARP	0.332
DNASE1L3	0.18825
TRIM72	0.654833333333333
DBX2	0.97825
IPO8	-0.195
C21orf88	-1.3822
MAP3K14	0.1225
LOC51233	0.392
GGTLA4	-1.622
PDE6D	-0.40025
ZNF117	-0.01975
CLK2	-0.726625
NKRF	-0.98925
TNFSF15	1.3844
DUSP2	-1.129
SECISBP2	-0.1637
GABRR2	-0.2965
PPAP2C	1.61625
LOC51145	0.374833333333333
PAG1	-0.273125
PIK3C3	-0.28125
GNG10	0.418
APOL4	0.0401666666666667
ANKRD28	-0.473875
STMN3	-1.1914
RAB14	0.941
CDK2AP2	-0.035
HDDC3	0.120875
COMMD7	0.400125
CXXC1	-0.63825
HMCN1	0.102333333333333
CD40	0.51075
DYNC1LI2	0.02225
GDI1	-0.08675
LOC646938	-0.22925
VSNL1	-1.90983333333333
PIH1D1	-0.148
RAET1G	-0.82
KRTAP5-9	-0.235
EFTUD2	-0.335
ZNF311	-0.5905
ATP6V1G3	0.533
OR2W3	-0.7165
SCN4A	0.33175
MED10	-0.84025
FAM135A	-0.6598
ARHGAP4	-1.20625
EHMT2	-0.868375
UFD1L	-1.2185
ERMP1	1.059
MAG1	-0.941
THAP8	0.1205
HACE1	-1.02783333333333
FAM82C	0.609
C3orf20	-0.119
UNC84A	-0.2325
SCD5	-0.237571428571429
LASS6	1.837875
LSG1	0.225166666666667
MAL	-5.3275
GPR22	-0.8275
WDR5B	1.1345
ACTRT1	1.4685
C17orf60	0.6655
GRIN2C	0.0597
ARMC8	-0.306166666666667
SLC47A1	0.350166666666667
DMPK	0.152
DHRS13	-0.270833333333333
SMC1A	-1.07583333333333
KRTAP17-1	1.1565
SMYD5	-0.57475
TUSC2	0.582
CRHR2	0.539
KIR3DL2	0.387
CCDC104	0.487
ATP2C1	0.2
CROT	0.93725
PABPC3	-0.334166666666667
EGR1	-0.894833333333333
THSD1	0.578
KHK	-1.59825
SLC12A2	0.1759375
CD58	-0.5795
STOX2	-1.28266666666667
CCDC76	-0.9016
CCDC48	3.63375
DNAH1	-0.392666666666667
ZIC4	-0.249375
OR1G1	-0.065
PSMC6	-0.267666666666667
PROKR1	0.1375
ABCB1	-1.6495
TRAT1	-2.207
LLGL1	-0.0475
MTF1	1.608
USP54	0.589375
PAGE2B	-3.232
ITGB7	-3.68325
CCDC81	0.026
LOC149837	0.26925
SCUBE1	0.345
ZSCAN10	0.5835
HUWE1	-0.0427142857142857
CDH17	-0.6595
CD180	0.4055
IL17A	-0.33875
TMPO	-1.5315
KIAA1524	-1.99416666666667
HDGFRP3	0.0298333333333333
OXCT1	-0.824818181818182
RRAS2	-0.3805
LTBP2	2.726625
SV2B	2.457
CYP2A6	0.164125
PKD1L2	-0.620166666666667
PPM1M	0.332
FLJ22662	1.988
ZNF502	1.99625
GP6	-0.68375
CRYBA2	-1.61475
LEF1	-1.2673
CTPS	-2.22785714285714
EYA1	-2.6405
EPS8L1	2.1285
MAPK14	-0.213416666666667
SERPINB2	-4.63225
GTF2F2	-0.272
ZNHIT4	-0.016
PLA1A	0.59425
C20orf114	4.812
HPR	-4.02
C18orf2	-2.59466666666667
SATB2	0.29275
KCNJ9	0.093875
MGC157906	0.3695
MOCS3	-0.01625
C17orf71	-0.4575
PPHLN1	0.0756
HIST1H2BN	-1.038
RAPGEF1	-0.794375
MAP3K8	1.2585
DLG4	0.531166666666667
STC1	0.535166666666667
CDGAP	1.185
DDX26B	-1.593
LOC150223	-1.932
CPSF3	-1.1475
TMEM14A	-0.28775
MYH3	-1.38475
GPKOW	0.145
SULT1A1	0.113166666666667
SPON1	4.5746
YY1AP1	-0.174333333333333
RAB23	0.55675
PLA2G4A	-3.723
MAPRE3	0.19125
ZNF516	0.605785714285714
GGPS1	0.63225
EXOC3L2	-0.236875
C19orf42	0.763
MAP2K2	-0.616333333333333
HIST1H2BB	-0.3625
RNF19B	0.704
C6orf128	0.391666666666667
TLR8	2.871
PCDHA9	-0.8065
CARS2	0.16625
CLUL1	0.716166666666667
RHAG	-3.80016666666667
UNK	-0.3435
EXOC8	0.6361
C9orf95	0.42775
C14orf143	-0.153666666666667
MAML3	-0.194375
LDHA	-1.74875
MRPL20	0.37025
KLHDC6	-0.103833333333333
ATP5S	0.0015
C8orf55	0.85675
PHF19	-2.614375
KRTAP13-4	0.644
TTC5	0.062
XKR5	-0.14725
SILV	-4.2475
TEX28	0.2325
TCTN1	0.66825
CX40.1	-0.09725
PPP2R5C	-0.184125
C12orf30	-1.7214
CAPG	2.39475
MPZL1	0.5184
ARSB	-1.2825
TDH	-1.85425
WASF4	1.89475
TSSK3	-0.617333333333333
7A5	2.4935
CRISPLD1	3.575875
MAD1L1	-0.640333333333333
SPIN4	-0.0816666666666667
AMPD1	-0.3255
DPYSL5	-0.779
INPP1	-0.2285
ANKRD11	-0.865944444444444
NPAS4	-0.04525
GCET2	-0.4262
RNASE9	-0.196
GUCY2D	0.148333333333333
CCDC98	0.44375
FGF4	-0.197125
CPM	0.235
SLC26A4	-1.57666666666667
PLD5	-0.06
FAM59A	0.3745
FBXO5	-2.27411111111111
SIPA1L1	-0.16025
DPYS	0.223
ATG4D	-0.42025
TGM3	0.9205
MTCH1	-0.170125
HK1	0.310928571428571
CDC26	0.15
GALNT12	-2.404
LOC339229	-0.28975
MRPL35	-0.171375
ORC4L	0.1795
TNKS	-0.482142857142857
C2orf24	0.542333333333333
ZNF553	1.002
GGTLA1	2.8806
ZNF497	0.40275
CDY1B	1.06675
SLC30A4	0.056375
TUB	-1.203375
ARHGEF18	0.22125
ARRB1	0.75625
KCNK1	1.775125
EREG	-1.7107
SCAMP5	-0.45375
RUNDC3B	1.0145
ADAMTS20	0.305333333333333
IL17RB	1.41825
FLJ20323	-1.139
MCAM	0.499875
POLR3E	-0.49125
AQR	0.409
IPMK	0.638
CDCA7	-5.352125
CAMP	1.42675
GRHL3	2.61575
ADAMTSL2	1.54866666666667
CLMN	2.15916666666667
SSTR3	0.3115
MAGEA5	-2.39433333333333
OVOL2	3.49275
JMJD1B	-0.03025
RBL2	-0.1
PYGO2	0.64525
PPP1R10	0.152
CSE1L	-1.57566666666667
LCA5	0.81225
RDH16	0.49775
ASRGL1	-2.540625
TOM1	0.271166666666667
PTX3	-5.51925
TTC15	0.2735
SCGB3A1	1.9745
MRPL50	-0.78025
RCAN3	0.4745
SLC26A11	0.87925
STYX	-0.653166666666667
CINP	-0.65925
MARCH7	0.38825
PFKM	-1.0345
SGMS1	0.238833333333333
RIOK3	0.2899
C1orf110	-0.189
CES7	-0.225375
LOC440248	-1.81675
PPP1R12C	-0.086
C10orf27	0.947
ATG9A	-0.6765
MRPS26	0.732375
TMEM40	0.977
ELP3	-0.6819
ZNF787	0.3842
HIAT1	0.538875
C8orf34	1.5415
MGC4655	0.0532
PELI1	0.153
PPT1	1.47
SLC35C2	-0.573333333333333
C6orf125	-0.28
MUC4	-1.54533333333333
RFC4	-2.41971428571429
GNB2	-0.0781666666666667
NUP50	-0.823071428571429
SULT4A1	-1.71616666666667
C7	2.7615
CCDC130	-0.0448333333333333
ARRDC4	0.09175
RQCD1	-0.5525
GLYCTK	-0.9215
AYTL2	-1.11154545454545
MTUS1	0.5575
LEMD3	-0.00483333333333334
PLEKHF2	1.83275
HOXA7	0.82275
GTF3C2	-1.2755
DYNLRB2	3.184
CNOT10	-0.5255
MR1	0.3975
FFAR1	-0.06075
PRIC285	-0.0035
SLITRK6	0.11225
LIX1	-1.8563
UBE1L2	-0.597583333333333
F8	1.0905
ACHE	0.185166666666667
KPNA5	-0.05225
TNFRSF12A	0.664333333333333
EGR3	0.455
SERPIND1	-3.15883333333333
OASL	1.07125
IFRD1	-1.85625
WDFY1	0.288333333333333
ZNF267	0.579375
ACCN5	0.263
ZBTB6	0.12275
PPP1R3A	0.2115
PRRT3	1.4685
FBXL19	-0.072
TXNIP	0.106428571428571
ACTN2	-1.75125
ATG9B	-0.4045
C9orf117	1.269375
IL27	-0.044
RPL36AL	-0.077
KLK15	-0.0105
CHAD	2.923
RAP2B	-0.012
HEBP2	1.46875
ZNF342	0.2905
CAMK2G	-0.574833333333333
TLR3	1.3925
FGF14	0.963
HMGB2	-1.84275
TRPM5	-0.0711666666666667
OR5M11	0.0585
KIF3B	0.512421052631579
PRICKLE2	1.36325
MTMR9	-0.128625
C3orf27	0.2735
GLRA3	-0.11
NSDHL	-0.185666666666667
TMEM32	-0.4145
POLR2D	-1.28566666666667
MYADML	0.4125
C9orf114	-0.5125
MRGPRX1	0.0845
TOPORS	0.54725
CLDN19	-1.449
C1QL4	0.2935
RNF165	-2.5145
DHRS9	0.07275
DNAH2	-1.28366666666667
FXR1	-0.8975
ZMYM3	-1.14175
CASP3	0.0403333333333333
FAM120C	-0.709375
SCLY	-1.499
CA7	0.432
ENTPD5	-0.00250000000000001
ZNF461	-0.056625
PDIA5	-0.394
C1orf19	-1.0645
TMEM67	0.67425
KCTD20	-0.44475
WDR47	0.916
FLJ38723	3.8475
KLRF1	0.371833333333333
TAS2R16	0.4385
CLDN12	0.12025
PRKCE	0.0735
UBXD4	-1.0665
ITGAM	2.94633333333333
GLT8D3	-0.688375
WDR31	0.7699
RGS2	0.75325
OR51L1	0.1515
MST1R	0.167
KIAA1737	1.0445
OR4A5	0.626
GLIS1	-0.881833333333333
PTMA	0.6535
NAPA	0.89525
PRDM11	0.26
LIPF	-1.599
DIRAS3	-0.20475
ASGR2	-3.999875
C1QTNF4	0.01775
PIK3R4	0.0511666666666667
ARMC3	2.01075
NDUFV3	-0.471583333333333
BTBD3	-1.07216666666667
PPP1R2	0.581416666666667
UBE2NL	-0.162
FOSL2	1.16678571428571
FAM119A	-1.646
TUBA4A	-0.7641
KRTAP12-1	0.08725
SFRS2	-0.91725
RHPN1	0.5446
EEF2	-0.887333333333333
ZDHHC11	0.598833333333333
EPHA3	0.1069
RBM12	-0.33325
H2AFJ	1.65333333333333
EDIL3	4.8395
KIF26A	-0.71025
SERGEF	0.09475
B3GALT4	2.8905
LOC90925	0.253333333333333
OSCAR	0.167625
NPFF	-0.655625
DEDD	0.123125
TMEM155	-0.445125
PTPN1	0.8165
SCYL2	0.465833333333333
SKAP1	-0.0765
LEAP2	-3.01816666666667
GADD45G	1.3319
IFITM3	0.74975
PILRB	-0.857166666666667
SLU7	0.2435
DSC3	-0.243
DNMT3L	-0.75675
PAPD5	-0.189375
B3GNT3	1.69283333333333
LHCGR	0.525
MSL-1	-0.556
UBE2S	-2.185625
SAP130	-0.15275
ANAPC11	0.21125
MAGED4B	-2.243
ATP6V1B2	0.317333333333333
C14orf179	0.866875
CAPZA1	-0.068125
CDYL2	-0.432333333333333
GLRX3	-0.9825
LOC136288	0.19275
MOBKL1A	-0.32075
HTR2B	4.0125
CRYGD	0.0553333333333333
NUS1	0.254166666666667
PGRMC1	0.288
MYOM2	-0.17775
FLJ39653	-1.33533333333333
CHM	-0.038
OR5M8	0.6085
ZNF619	0.1575
FAM105A	0.71475
CCNL1	-1.23325
NAP1L3	0.77875
C10orf57	1.74916666666667
B3GALNT1	1.65166666666667
CSN1S2A	0.116
TCP10L	0.393
GDAP2	0.4255
DMKN	-0.378
COX6B1	0.08675
DNASE2	0.2075
MSH5	-2.30875
LGMN	-0.137625
USP31	0.0531
OR13C8	0.148
SDCBP	0.3261
NUDT11	-1.8005
PYGL	-0.378333333333333
SNPH	-0.761
B3GNT4	-1.1735
MIZF	-0.6205
NUBPL	-0.3745
NOD1	-0.392
CDH22	-0.29175
NUBP1	0.429
DSCAM	-3.318
DGKI	1.124
FAM136A	-1.22725
AKAP1	0.219833333333333
SLC16A6	-0.7155
RIN3	0.314
PSG2	0.19175
DIP2B	-0.386
PSORS1C1	-0.4298
KIAA0495	-0.4795
FLJ90709	-0.00700000000000001
LPA	-0.357166666666667
PIGA	-0.35
LY75	1.53066666666667
UTS2	-5.80383333333333
RREB1	0.193875
GALNACT-2	0.7845
MGC3196	-0.25625
FLJ31568	-0.72125
LPHN1	-0.388
SP1	1.10875
TOX4	0.533333333333333
HSPA9	-0.4736
APOBEC1	-0.378
SLC35E4	-0.9375
LSM5	-0.94825
SURF1	0.847
ZBTB1	0.428833333333333
GTF2F1	0.053125
RPS15A	-0.122142857142857
DUSP21	-0.347
GINS4	-2.913
MYO15A	-0.196666666666667
GIMAP7	3.737
MGC13379	0.55575
ATP6V1E2	-1.39183333333333
UTP3	0.19625
HNRPA3	-0.453875
MT4	0.482
C14orf155	0.64825
U1SNRNPBP	0.27825
CKLF	-0.708666666666667
PLEKHN1	0.6605
MBNL1	0.00433333333333333
NUP160	-1.235
ACSM2A	-1.85
LOC129881	1.71475
KIAA1529	-0.37925
FLJ22639	-0.972
HAND1	-0.479
GSX1	0.153
FGA	-4.0496875
SERPINB1	-0.05225
ZNF642	0.37025
IGFBP1	-8.063625
SLC1A1	1.149
DHX57	-0.374625
ZNF766	0.6255
PTPN21	0.5024
GDPD3	4.33483333333333
PNPLA5	0.2025
TBR1	0.3186
FAM116A	-0.29325
IQGAP1	0.93425
FOS	-0.184
ZNF226	0.11825
FIGNL1	-1.4155
C14orf1	-0.245166666666667
ZMYND17	-0.4065
PUS7	-0.866833333333333
TUBB6	-0.764
KCNQ2	-1.50625
MARCH6	-0.186666666666667
CCDC33	0.189
PRODH	-0.81425
RBM11	2.0705
EPHA6	0.6165
SLC43A1	-0.02
LOC196541	0.382714285714286
NTN1	1.54983333333333
ING4	0.75775
PCDHB10	0.9255
DPH2	-0.421166666666667
SPACA4	0.447
FBXL21	-3.7415
DIAPH1	-0.5345
ZNF71	0.432
CEP76	-0.5465
CORO1A	-0.5985
RRM2	-3.702125
EDG4	0.27375
OS9	-0.104333333333333
SLC4A1AP	-0.1525
COG5	-0.7425
COPS8	0.00799999999999999
NGLY1	-1.111
NCBP2	-0.43475
C17orf42	-0.493166666666667
GPSM3	0.519125
SIL1	0.710833333333333
ASB6	0.05675
SMAD5OS	-0.285833333333333
UNC93A	-1.628625
A1BG	0.272833333333333
C21orf62	0.5095
FMO5	-0.503416666666667
ATRIP	0.627666666666667
CEBPG	0.0945
C7orf38	-0.2065
TNFRSF1B	0.454
CLEC1A	1.40383333333333
IQSEC1	0.040875
PATZ1	0.3188
RBM22	1.57575
BAG2	-1.91616666666667
PAQR5	0.536166666666667
C9orf127	0.8532
THNSL1	-0.53425
SHROOM3	2.9872
JAM2	1.21975
SNRPN	-2.2555
ALX4	0.114
CACNA1S	1.0685
FAM130A1	1.378
CORIN	2.876
CD300LB	0.595
PLEKHG6	0.9515
LRRC40	-1.1225
PCLKC	-0.63625
PCDHB16	1.11516666666667
WNT2B	1.4765
ASNS	-2.154
MRPL49	0.39925
FLJ46111	0.7795
ISG20	0.0265
SMU1	0.214666666666667
CASZ1	0.055
POLR1D	-0.398666666666667
GIN1	-0.23775
SNAG1	0.462666666666667
ANKRD29	-0.90125
CDKN2AIP	-0.0845
KRR1	0.285
CXCL1	-4.63716666666667
EPM2A	-0.3267
PC	0.3075
DEFB127	-0.218
PDZRN4	1.61
FAH	0.590625
OR51E1	1.3115
CDC2L6	-0.364166666666667
DNTTIP1	-0.349
PAX8	0.295
TMEM116	0.028
C1orf150	0.1715
PRO2012	-0.28875
MRPL40	-0.941666666666667
BEX1	-3.305
SLC2A4	0.51
PKMYT1	-1.49475
FEZF2	0.137833333333333
SLC26A9	-1.58825
MAP2	0.46475
LYL1	-0.85875
SLC25A19	-1.17333333333333
NOS3	-0.013
ZNF34	0.876166666666667
TMPRSS11F	1.99233333333333
FAM43A	-0.13375
FCRL4	0.273166666666667
KLF14	0.178
FLRT2	0.304833333333333
WRN	-1.71825
SDF2	0.6968
KRT8P12	0.75275
C6orf195	-0.1635
C9orf125	-0.852666666666667
DZIP3	0.144375
RIT1	-0.363833333333333
SCML1	-1.29216666666667
RHBDF2	-0.21375
OR2G3	0.1335
REXO1L1	-0.9315
MAP3K7IP3	-0.07475
C3orf57	-0.90975
FBXW11	-0.430833333333333
ETAA1	-0.50875
C14orf131	-0.3954
AKT1S1	-0.3445
SLC12A5	-1.089375
C9orf164	0.341
NRIP3	0.075
NOS1AP	-0.09325
TMEM121	0.8625
SAP30BP	-0.0296
DGCR6	0.302
WDR76	-2.71075
FAM82B	-0.0248333333333333
LOC606495	-0.4665
MAP9	1.55025
BCDIN3D	1.1715
CXorf36	2.72933333333333
DSCR3	-0.1615
ZFAND3	0.23175
C7orf43	0.194833333333333
SPSB3	1.1814
C19orf19	0.3285
FAM133A	-1.501
C12orf25	0.06725
SLC39A3	-0.661125
DISP2	-1.64325
PI4KAP2	-2.594
MKRN3	-1.523
ADAMTS13	-0.48675
CBLN3	-0.012
TTYH1	-1.49783333333333
C3orf18	0.5005
FLJ13236	0.583
ZMYND12	3.4025
C18orf25	0.81775
GLB1L3	-0.833
ATP13A5	0.922
RANBP10	-0.60075
CD96	-2.0056
DENND1C	-0.637
RBMS3	1.6116
SLC41A3	0.447833333333333
DGCR6L	0.18625
TMEM128	0.720666666666667
CSNK1G3	-0.0409285714285714
MOBKL2C	0.95725
TSPAN6	0.197875
MATN2	0.4124
MSL2L1	-0.418
ST6GALNAC2	0.3165
FGFBP2	0.819125
FGL1	-6.6865
MPP3	-0.629666666666667
ARHGEF6	1.87733333333333
TGFBR2	0.681875
ACMSD	0.97375
IL33	2.6625
C9orf5	-0.0271666666666667
DEAF1	-0.1017
AMN	0.3495
DEFA6	0.215625
RNF212	-0.8995
METT5D1	0.2545
CIB1	1.1057
TSSK1B	0.08625
KIAA1727	-0.0295
ZNF680	0.242833333333333
LOC399900	-1.357
LOC152217	-0.273583333333333
CTNNAL1	-3.1235
CIT	-3.01283333333333
TLE6	0.73375
ZNF607	-1.227
HERC4	-0.682666666666667
DRAP1	-0.5291
PEMT	0.0565
C10orf111	0.2675
ZNF575	0.99625
KCTD7	0.0575
MYO1F	0.41725
LOC285382	1.7105
RAB11A	0.9588
PLCD3	-0.26975
C15orf28	-0.0285
PTBP2	-0.961625
CTB-1048E9.5	-0.590625
C19orf60	-0.169
C7orf25	-0.142166666666667
SETD7	0.967
HOXB9	-4.9505
VANGL1	0.214
CHAF1B	-2.247
NDUFA3	0.1375
KIAA1328	0.104166666666667
SHARPIN	0.451875
TTC23	-0.24025
UGP2	0.103916666666667
ANKIB1	0.5717
CIRBP	1.42885714285714
SEC14L4	-2.6745
OVCH1	0.164166666666667
VPS52	-0.17075
FAT	-0.600875
M6PRBP1	-0.10575
GPRIN3	0.543
PPM1F	-0.13
TSR1	-0.609
CCDC85A	3.633
PCSK5	2.26875
ZFHX3	0.195
HEMK1	0.062
PGBD2	-0.17375
RSRC2	-0.12
AURKC	-1.09116666666667
SCRIB	0.763
ORM2	-4.46666666666667
FAM115A	-0.0699
FZD6	1.8675
UNC119	0.65
GPX3	0.2186
NOV	1.085625
CABC1	-0.542
CDC42SE2	-0.1705625
EIF2S2	-0.897
RNF130	0.62625
CKAP5	-1.13366666666667
RP11-413M3.2	0.523
C10orf18	0.2635
TMEM93	0.03725
DYX1C1	2.08875
KCNMB2	-2.096625
ANK3	0.09575
KRT5	-2.8134
CDH12	-0.509625
QRSL1	-0.5355
JUB	-0.364
SHC4	-2.675
CCL15	1.44616666666667
CCDC22	0.21825
SNX24	0.06775
RARS	-0.30075
MORC2	-0.835625
FAM48A	-0.62675
MT1H	-1.4745
PPP1R14C	-3.476
FOXD1	-2.45542857142857
C1orf213	-1.78725
AMT	-1.6028
DSN1	-1.4115
PTPLAD2	2.6855
DIS3L	-0.43525
RASL11A	0.928
GPRC5B	0.18725
FRMD7	-0.786
STRN4	0.272
KITLG	1.99745454545455
HDGF	-0.26875
OR1S1	0.2955
SETX	0.1458
DDR2	0.729
KCTD12	2.116
LYZL2	1.74475
WDR52	-0.4585
TMEM2	0.117625
ZNF579	0.373666666666667
LOC200810	0.67
TNFSF9	-1.59125
PPFIA4	-3.02
CNIH3	1.31483333333333
MAP4K4	-1.01564285714286
ROD1	0.182214285714286
ALS2CR12	-0.260166666666667
DOCK3	0.164666666666667
PAQR9	-3.62875
ASB17	-0.956166666666667
STX16	-1.307125
FEZ2	0.369666666666667
DLAT	-0.319166666666667
KIF21B	-1.29033333333333
CDC5L	-0.51475
TMEM119	1.75466666666667
CRIP3	-1.72
TPSD1	0.9175
TEPP	0.40375
GNGT2	0.804
C21orf121	0.9485
WNK1	0.411583333333333
FLJ10490	0.3562
OR51B5	-1.928
LOC203547	-0.806125
HAS1	0.895
PPA1	-0.698333333333333
ST7	-0.32675
C11orf46	0.2828
POPDC3	-3.453
ACOX2	0.573166666666667
ATCAY	-0.244833333333333
TM4SF19	-1.28675
MFSD9	-0.0913333333333333
PDHB	-0.108
ERN1	-0.1485
LCE3C	0.03
GPR111	0.349
NOTCH3	1.50866666666667
ADAMTS5	3.2005
B3GALT1	-1.3035
UGCGL1	-0.686333333333333
FAM58A	0.146166666666667
FBXO32	2.055
CLPP	-0.3585
NXPH1	-1.51525
MTMR3	0.59
ATP1B3	-0.535875
TMEM16A	3.8445
HIST1H3F	0.0806666666666667
TRIM25	-0.1755
SDCBP2	2.0015
CRKL	-1.755875
HOXB2	-0.778
ANP32B	-0.871375
GATM	4.098
AP4E1	-0.19525
EDG5	0.299125
CDKN3	-2.7775
CDH4	-2.71375
PGD	-0.757166666666667
RND1	0.574
GAD1	-1.8581
MPG	0.655625
LOC440350	-0.554
ZNF133	-0.30125
SERPINB12	0.712
AMELY	0.122833333333333
DHX36	-0.63075
TNFAIP8L2	2.53683333333333
PHTF2	0.158166666666667
CCDC112	-0.405166666666667
IQCC	-1.177
HEYL	3.24866666666667
FTSJ2	-0.6375
APPL1	0.48225
RAB43	0.244857142857143
OR10G2	0.045
WAC	0.259666666666667
ADCY9	0.97475
RUNDC2B	0.877166666666667
PYCRL	1.2983
AGPAT7	-0.271333333333333
SLC22A9	-1.16416666666667
CDKAL1	-0.8205
PDYN	-0.3635
C20orf74	-0.5975
MTMR11	0.942
VAV3	2.71108333333333
DAPL1	-1.68575
STXBP3	0.40325
EIF3G	-0.14025
ARHGAP22	0.4345
NPFFR1	0.072
NPC1	-0.583166666666667
ALDH9A1	0.616166666666667
ZNF600	0.0305
ZNF678	0.000499999999999994
RASSF1	-0.194833333333333
ADD2	-2.487625
PITPNB	-0.371125
PKD2L2	0.176714285714286
LRP11	-0.2615
CDKL1	-0.13575
SMEK2	0.08525
PRODH2	-3.31616666666667
C11orf54	-0.0938333333333333
SFRS11	-0.665333333333333
IL7	-0.244166666666667
ALS2CR16	1.2955
BTG3	-1.59533333333333
PAK2	-0.158444444444444
RP11-679B17.1	-0.7945
GATA4	-1.74716666666667
ATP2B1	-0.4965
LOC130940	1.022
C1orf172	2.57233333333333
ATF7IP2	-0.092
SLC25A43	-0.666666666666667
CENTG3	0.193333333333333
IGF2BP1	-3.63255555555556
FCHSD1	0.1875
CAMK2N2	0.903833333333333
ELAVL3	0.1884
NBPF15	-0.482833333333333
UBE2J2	0.263416666666667
GNL2	-0.6855
PRR3	-0.1684
NLF2	0.76775
OR4F6	-0.1805
KLHL24	0.789833333333333
CCDC88A	-1.4061
SGPP1	0.478
C10orf11	-0.4335
SLC35B4	-1.47683333333333
UGT3A2	-1.1455
ARNT2	1.0446
CBR1	-1.227375
ITPR3	-0.981666666666667
TRAPPC6B	-0.2593
AMZ1	3.495
ARP11	1.053
WDSUB1	0.32625
APBA1	0.277833333333333
RAB2A	1.5082
C6orf162	-0.736875
HPSE2	0.8175
PLCE1	-1.05625
INSL3	0.614
DLG1	-0.4658
PTPLA	-2.2495
PIGX	-0.045625
TFIP11	0.013
FIBIN	3.395
POLR2G	-0.38625
GRAP2	-2.2892
DNAJB8	-0.4205
CNBP	0.556333333333333
WASF1	-1.2185
INPP5E	-1.6371
HSPB1	0.8856875
TMEM167	-0.0803
CUBN	0.39325
IGF1	3.978375
ITPK1	0.0731
NAALAD2	-0.23025
G3BP1	0.0987
NT5DC1	0.625125
CYP39A1	-0.8795
TMEM139	2.3465
POLK	-0.3092
GLULD1	-1.103
RBM15	-0.855
AMZ2	-0.06725
GDF15	-1.0695
MESDC2	-0.0505
INCA	0.0185
ACY1L2	-2.256
GZMM	-1.11116666666667
PAIP1	-0.00225
CACNA2D1	0.03375
STK32C	0.2885
SH3BP4	1.31466666666667
DEC1	-1.1905
PADI1	0.342
UBB	0.2166
PON3	2.26666666666667
PROP1	0.52
ANKRD13B	-0.6725
ADCK1	-0.851
TCF25	0.193666666666667
SLC38A5	-2.66375
CXorf26	0.387166666666667
C19orf39	0.25125
PPP1R13B	0.14925
ARL2	-0.5595
TCL6	0.11375
TOP3A	-0.5095
SLC16A14	1.163625
FXYD6	1.41466666666667
HIST1H4E	-0.4535
BBC3	0.479526315789474
UNC5A	0.148333333333333
FAM86C	-0.3769
PI4KB	-0.14625
B3GAT1	-3.4405
SUSD2	1.98816666666667
OAZ2	0.105
NOC4L	-0.453
C10orf12	-0.515
FADS1	-2.456
LOC144097	-0.8845
DKK2	2.03
KIAA1949	-0.427
RHOT1	0.3479
OXT	1.1745
GPR153	0.519
ARL4A	-2.234
SAAL1	-2.07825
CCDC64	-0.2435
USE1	0.0836666666666667
HNMT	1.0205
PCGF3	0.2735625
CYP2C19	0.3585
C20orf4	0.3625
CCDC11	1.35375
ACSBG2	-0.13675
RWDD2A	1.2095
PALLD	3.00625
CPLX4	-1.2815
LOC492311	1.5655
KPNA2	-2.30233333333333
MACROD1	0.0348
